genome	name1	name2	coverage_overlap	compared_bases_count	consensus_SNPs	population_SNPs	popANI	conANI	percent_compared
MGBC103718	F410_CHD_L2_FF07295650__on__MGBC_1094_reps_41_add.sorted.bam	FC726_control_d25_FF07294012__on__MGBC_1094_reps_41_add.sorted.bam	0.6210945159224235	1004069	134	80	0.9999203242008269	0.999866543036385	0.5548841648379037
MGBC103718	F410_CHD_L2_FF07295650__on__MGBC_1094_reps_41_add.sorted.bam	FC727_control_d1_FF07294201__on__MGBC_1094_reps_41_add.sorted.bam	0.9286272784741998	1562725	203	122	0.9999219312419012	0.9998700987057864	0.8636172977119233
MGBC103718	F410_CHD_L2_FF07295650__on__MGBC_1094_reps_41_add.sorted.bam	FC727_control_d25_FF07294019__on__MGBC_1094_reps_41_add.sorted.bam	0.8122321865761251	1340152	171	105	0.9999216506784305	0.999872402533444	0.7406155585680331
MGBC103718	F410_CHD_L2_FF07295650__on__MGBC_1094_reps_41_add.sorted.bam	FC730_filtered_d1_FF07295364__on__MGBC_1094_reps_41_add.sorted.bam	0.8139132849735934	1332015	204	107	0.9999196705742803	0.9998468485715251	0.7361187635775632
MGBC103718	F410_CHD_L2_FF07295650__on__MGBC_1094_reps_41_add.sorted.bam	FC730_filtered_d25_FF07294106__on__MGBC_1094_reps_41_add.sorted.bam	0.9166750581776817	1520460	196	120	0.9999210765163175	0.9998710916433184	0.8402601586837549
MGBC103718	F410_CHD_L2_FF07295650__on__MGBC_1094_reps_41_add.sorted.bam	FC731_filtered_d1_FF07295373__on__MGBC_1094_reps_41_add.sorted.bam	0.923685593200592	1551140	215	125	0.9999194141083332	0.9998613922663332	0.8572150155483995
MGBC103718	F410_CHD_L2_FF07295650__on__MGBC_1094_reps_41_add.sorted.bam	FC731_filtered_d25_FF07294190__on__MGBC_1094_reps_41_add.sorted.bam	0.8731691017116946	1454669	207	109	0.9999250688644633	0.9998576995866414	0.8039017170937341
MGBC103718	F410_CHD_L2_FF07295650__on__MGBC_1094_reps_41_add.sorted.bam	FC732_unfiltered_d1_FF07295682__on__MGBC_1094_reps_41_add.sorted.bam	0.4843055447382433	773322	91	35	0.9999547407160277	0.9998823258616721	0.42736518319037575
MGBC103718	F410_CHD_L2_FF07295650__on__MGBC_1094_reps_41_add.sorted.bam	FC733_unfiltered_d1_FF07295753__on__MGBC_1094_reps_41_add.sorted.bam	0.2822857748763554	437178	69	19	0.9999565394416005	0.9998421695510753	0.24160007869529393
MGBC103718	F410_CHD_L2_FF07295650__on__MGBC_1094_reps_41_add.sorted.bam	MC720_control_d1_FF07293949__on__MGBC_1094_reps_41_add.sorted.bam	0.8300137393308175	1375317	188	108	0.9999214726495782	0.9998633042418584	0.7600489856099244
MGBC103718	F410_CHD_L2_FF07295650__on__MGBC_1094_reps_41_add.sorted.bam	MC720_control_d25_FF07293981__on__MGBC_1094_reps_41_add.sorted.bam	0.8433861575547007	1401604	187	112	0.9999200915522501	0.999866581430989	0.7745761147624967
MGBC103718	F410_CHD_L2_FF07295650__on__MGBC_1094_reps_41_add.sorted.bam	MC728_unfiltered_d1_FF07295645__on__MGBC_1094_reps_41_add.sorted.bam	0.7411216326703778	1217038	127	43	0.9999646683176696	0.9998956482870708	0.6725783927259906
MGBC103718	F410_CHD_L2_FF07295650__on__MGBC_1094_reps_41_add.sorted.bam	MC728_unfiltered_d25_FF07294210__on__MGBC_1094_reps_41_add.sorted.bam	0.4600990193687003	729452	72	21	0.9999712112654431	0.9999012957672335	0.40312106419911237
MGBC103718	F410_CHD_L2_FF07295650__on__MGBC_1094_reps_41_add.sorted.bam	MC729_filtered_d1_FF07295327__on__MGBC_1094_reps_41_add.sorted.bam	0.720260585455297	1177273	161	98	0.9999167567760409	0.9998632432749244	0.6506028424253846
MGBC103718	F410_CHD_L2_FF07295650__on__MGBC_1094_reps_41_add.sorted.bam	MC729_filtered_d25_FF07294039__on__MGBC_1094_reps_41_add.sorted.bam	0.6033349623617004	969450	145	82	0.9999154159575017	0.9998504306565579	0.5357524767741119
MGBC103718	F411_control_L2_FF07295471__on__MGBC_1094_reps_41_add.sorted.bam	F411_control_L2_FF07295471__on__MGBC_1094_reps_41_add.sorted.bam	1.0	1691301	0	0	1.0	1.0	0.9346729586059438
MGBC103718	F411_control_L2_FF07295471__on__MGBC_1094_reps_41_add.sorted.bam	F412_control_L2_FF07295548__on__MGBC_1094_reps_41_add.sorted.bam	0.9957666009358107	1688776	84	2	0.9999988157103132	0.9999502598331572	0.9332775539911059
MGBC103718	F411_control_L2_FF07295471__on__MGBC_1094_reps_41_add.sorted.bam	FC726_control_d1_FF07294200__on__MGBC_1094_reps_41_add.sorted.bam	0.3449152866521097	557810	61	34	0.9999390473458705	0.9998906437675911	0.30826560324861246
MGBC103718	F411_control_L2_FF07295471__on__MGBC_1094_reps_41_add.sorted.bam	FC726_control_d25_FF07294012__on__MGBC_1094_reps_41_add.sorted.bam	0.63980099321757	1067545	138	82	0.9999231882496756	0.999870731444576	0.5899632552662017
MGBC103718	F411_control_L2_FF07295471__on__MGBC_1094_reps_41_add.sorted.bam	FC727_control_d1_FF07294201__on__MGBC_1094_reps_41_add.sorted.bam	0.9922490934052919	1675910	202	126	0.9999248169651115	0.9998794684678771	0.9261673457635792
MGBC103718	F411_control_L2_FF07295471__on__MGBC_1094_reps_41_add.sorted.bam	FC727_control_d25_FF07294019__on__MGBC_1094_reps_41_add.sorted.bam	0.85434320309046	1432404	172	107	0.9999253004040759	0.9998799221448698	0.7915972878860642
MGBC103718	F411_control_L2_FF07295471__on__MGBC_1094_reps_41_add.sorted.bam	FC730_filtered_d1_FF07295364__on__MGBC_1094_reps_41_add.sorted.bam	0.8539853900940472	1421149	204	112	0.9999211905296348	0.9998564541789777	0.7853773754345788
MGBC103718	F411_control_L2_FF07295471__on__MGBC_1094_reps_41_add.sorted.bam	FC730_filtered_d25_FF07294106__on__MGBC_1094_reps_41_add.sorted.bam	0.9765759420261264	1628439	204	125	0.9999232393721841	0.9998747266554043	0.8999331863691351
MGBC103718	F411_control_L2_FF07295471__on__MGBC_1094_reps_41_add.sorted.bam	FC731_filtered_d1_FF07295373__on__MGBC_1094_reps_41_add.sorted.bam	0.9846947561143773	1662312	218	133	0.9999199909523603	0.9998688573504854	0.9186526083566223
MGBC103718	F411_control_L2_FF07295471__on__MGBC_1094_reps_41_add.sorted.bam	FC731_filtered_d25_FF07294190__on__MGBC_1094_reps_41_add.sorted.bam	0.9231689689710593	1555341	196	108	0.9999305618510668	0.9998739826186026	0.8595366372461952
MGBC103718	F411_control_L2_FF07295471__on__MGBC_1094_reps_41_add.sorted.bam	FC732_unfiltered_d1_FF07295682__on__MGBC_1094_reps_41_add.sorted.bam	0.49488008637921543	823841	92	41	0.9999502331153706	0.9998883279661973	0.4552837755614638
MGBC103718	F411_control_L2_FF07295471__on__MGBC_1094_reps_41_add.sorted.bam	FC733_unfiltered_d1_FF07295753__on__MGBC_1094_reps_41_add.sorted.bam	0.28412007076722606	464238	60	22	0.9999526105144344	0.9998707559484574	0.25655439508242833
MGBC103718	F411_control_L2_FF07295471__on__MGBC_1094_reps_41_add.sorted.bam	MC720_control_d1_FF07293949__on__MGBC_1094_reps_41_add.sorted.bam	0.8714095010209446	1467804	193	112	0.9999236955342812	0.9998685110546095	0.8111605842683466
MGBC103718	F411_control_L2_FF07295471__on__MGBC_1094_reps_41_add.sorted.bam	MC720_control_d25_FF07293981__on__MGBC_1094_reps_41_add.sorted.bam	0.8896808034846986	1498443	182	117	0.999921918951872	0.9998785405918009	0.8280927830778592
MGBC103718	F411_control_L2_FF07295471__on__MGBC_1094_reps_41_add.sorted.bam	MC728_unfiltered_d1_FF07295645__on__MGBC_1094_reps_41_add.sorted.bam	0.7743337344613095	1299542	139	46	0.9999646029139497	0.9998930392399784	0.7181730312775109
MGBC103718	F411_control_L2_FF07295471__on__MGBC_1094_reps_41_add.sorted.bam	MC728_unfiltered_d25_FF07294210__on__MGBC_1094_reps_41_add.sorted.bam	0.4678569693608848	774357	66	23	0.9999702979375146	0.9999147679946071	0.4279371609235865
MGBC103718	F411_control_L2_FF07295471__on__MGBC_1094_reps_41_add.sorted.bam	MC729_filtered_d1_FF07295327__on__MGBC_1094_reps_41_add.sorted.bam	0.7499153687121398	1256162	167	97	0.9999227806604563	0.9998670553638782	0.6941997036768497
MGBC103718	F411_control_L2_FF07295471__on__MGBC_1094_reps_41_add.sorted.bam	MC729_filtered_d25_FF07294039__on__MGBC_1094_reps_41_add.sorted.bam	0.6220616828553609	1033310	148	81	0.9999216111331546	0.9998567709593442	0.5710437792309635
MGBC103718	F412_control_L2_FF07295548__on__MGBC_1094_reps_41_add.sorted.bam	F412_control_L2_FF07295548__on__MGBC_1094_reps_41_add.sorted.bam	1.0	1695937	0	0	1.0	1.0	0.9372349767423354
MGBC103718	F412_control_L2_FF07295548__on__MGBC_1094_reps_41_add.sorted.bam	FC726_control_d1_FF07294200__on__MGBC_1094_reps_41_add.sorted.bam	0.34432215671610095	557844	67	35	0.9999372584450134	0.9998798947375969	0.30828439285530734
MGBC103718	F412_control_L2_FF07295548__on__MGBC_1094_reps_41_add.sorted.bam	FC726_control_d25_FF07294012__on__MGBC_1094_reps_41_add.sorted.bam	0.6390386553396558	1067945	125	82	0.9999232170196031	0.9998829527737851	0.5901843094626117
MGBC103718	F412_control_L2_FF07295548__on__MGBC_1094_reps_41_add.sorted.bam	FC727_control_d1_FF07294201__on__MGBC_1094_reps_41_add.sorted.bam	0.9920560442492526	1678449	245	146	0.999913014932238	0.9998540319068377	0.9275704872752915
MGBC103718	F412_control_L2_FF07295548__on__MGBC_1094_reps_41_add.sorted.bam	FC727_control_d25_FF07294019__on__MGBC_1094_reps_41_add.sorted.bam	0.8532499094452177	1433155	185	109	0.9999239440255939	0.9998709141718796	0.792012317139824
MGBC103718	F412_control_L2_FF07295548__on__MGBC_1094_reps_41_add.sorted.bam	FC730_filtered_d1_FF07295364__on__MGBC_1094_reps_41_add.sorted.bam	0.8529208276521261	1421836	213	113	0.9999205252926497	0.9998501936932248	0.7857570360169128
MGBC103718	F412_control_L2_FF07295548__on__MGBC_1094_reps_41_add.sorted.bam	FC730_filtered_d25_FF07294106__on__MGBC_1094_reps_41_add.sorted.bam	0.9755542345208652	1629579	200	127	0.9999220657605431	0.999877268914241	0.9005631908289035
MGBC103718	F412_control_L2_FF07295548__on__MGBC_1094_reps_41_add.sorted.bam	FC731_filtered_d1_FF07295373__on__MGBC_1094_reps_41_add.sorted.bam	0.9837311298134651	1663809	241	139	0.9999164567567551	0.9998551516430071	0.9194799036866866
MGBC103718	F412_control_L2_FF07295548__on__MGBC_1094_reps_41_add.sorted.bam	FC731_filtered_d25_FF07294190__on__MGBC_1094_reps_41_add.sorted.bam	0.9221273663245453	1556275	194	110	0.9999293184045236	0.999875343367978	0.8600527987948126
MGBC103718	F412_control_L2_FF07295548__on__MGBC_1094_reps_41_add.sorted.bam	FC732_unfiltered_d1_FF07295682__on__MGBC_1094_reps_41_add.sorted.bam	0.4940178195573732	824229	88	41	0.9999502565427812	0.9998932335552377	0.4554981981319815
MGBC103718	F412_control_L2_FF07295548__on__MGBC_1094_reps_41_add.sorted.bam	FC733_unfiltered_d1_FF07295753__on__MGBC_1094_reps_41_add.sorted.bam	0.28367096882094445	464285	52	22	0.9999526153117159	0.999887999827692	0.2565803689505065
MGBC103718	F412_control_L2_FF07295548__on__MGBC_1094_reps_41_add.sorted.bam	MC720_control_d1_FF07293949__on__MGBC_1094_reps_41_add.sorted.bam	0.8703817193170217	1468961	185	116	0.9999210326210158	0.9998740606455856	0.8117999835314623
MGBC103718	F412_control_L2_FF07295548__on__MGBC_1094_reps_41_add.sorted.bam	MC720_control_d25_FF07293981__on__MGBC_1094_reps_41_add.sorted.bam	0.8884881168589953	1499266	180	118	0.9999212948202654	0.9998799412512522	0.8285476020869726
MGBC103718	F412_control_L2_FF07295548__on__MGBC_1094_reps_41_add.sorted.bam	MC728_unfiltered_d1_FF07295645__on__MGBC_1094_reps_41_add.sorted.bam	0.7732929852971807	1300372	142	58	0.9999553973785963	0.9998908004786322	0.7186317187350616
MGBC103718	F412_control_L2_FF07295548__on__MGBC_1094_reps_41_add.sorted.bam	MC728_unfiltered_d25_FF07294210__on__MGBC_1094_reps_41_add.sorted.bam	0.467156411238038	774592	65	23	0.9999703069486904	0.9999160848549946	0.4280670302639774
MGBC103718	F412_control_L2_FF07295548__on__MGBC_1094_reps_41_add.sorted.bam	MC729_filtered_d1_FF07295327__on__MGBC_1094_reps_41_add.sorted.bam	0.7490574747127786	1256952	160	97	0.9999228291931593	0.9998727079474793	0.6946362857147594
MGBC103718	F412_control_L2_FF07295548__on__MGBC_1094_reps_41_add.sorted.bam	MC729_filtered_d25_FF07294039__on__MGBC_1094_reps_41_add.sorted.bam	0.6212685026193097	1033436	135	81	0.9999216206905894	0.9998693678176491	0.5711134113028327
MGBC103718	FC726_control_d1_FF07294200__on__MGBC_1094_reps_41_add.sorted.bam	FC726_control_d1_FF07294200__on__MGBC_1094_reps_41_add.sorted.bam	1.0	557844	0	0	1.0	1.0	0.30828439285530734
MGBC103718	FC726_control_d1_FF07294200__on__MGBC_1094_reps_41_add.sorted.bam	FC726_control_d25_FF07294012__on__MGBC_1094_reps_41_add.sorted.bam	0.307860390777388	369950	34	3	0.9999918907960536	0.9999080956886066	0.20444749990467037
MGBC103718	FC726_control_d1_FF07294200__on__MGBC_1094_reps_41_add.sorted.bam	FC727_control_d1_FF07294201__on__MGBC_1094_reps_41_add.sorted.bam	0.34547047764459554	556872	39	0	1.0	0.9999299659526786	0.3077472311580311
MGBC103718	FC726_control_d1_FF07294200__on__MGBC_1094_reps_41_add.sorted.bam	FC727_control_d25_FF07294019__on__MGBC_1094_reps_41_add.sorted.bam	0.3362577816157879	487721	35	2	0.9999958992948837	0.9999282376604657	0.26953193431816663
MGBC103718	FC726_control_d1_FF07294200__on__MGBC_1094_reps_41_add.sorted.bam	FC730_filtered_d1_FF07295364__on__MGBC_1094_reps_41_add.sorted.bam	0.33350485140728126	484069	47	3	0.9999938025364152	0.9999029064038392	0.2675137095049436
MGBC103718	FC726_control_d1_FF07294200__on__MGBC_1094_reps_41_add.sorted.bam	FC730_filtered_d25_FF07294106__on__MGBC_1094_reps_41_add.sorted.bam	0.3457650569966071	550279	34	0	1.0	0.9999382131609602	0.30410370536570375
MGBC103718	FC726_control_d1_FF07294200__on__MGBC_1094_reps_41_add.sorted.bam	FC731_filtered_d1_FF07295373__on__MGBC_1094_reps_41_add.sorted.bam	0.34537512221651323	552917	38	0	1.0	0.9999312735907921	0.3055615577910275
MGBC103718	FC726_control_d1_FF07294200__on__MGBC_1094_reps_41_add.sorted.bam	FC731_filtered_d25_FF07294190__on__MGBC_1094_reps_41_add.sorted.bam	0.34396527097203605	525598	28	0	1.0	0.9999467273467555	0.29046410881171764
MGBC103718	FC726_control_d1_FF07294200__on__MGBC_1094_reps_41_add.sorted.bam	FC732_unfiltered_d1_FF07295682__on__MGBC_1094_reps_41_add.sorted.bam	0.26818041307371465	283862	70	45	0.999841472264692	0.999753401300632	0.15687221575331678
MGBC103718	FC726_control_d1_FF07294200__on__MGBC_1094_reps_41_add.sorted.bam	FC733_unfiltered_d1_FF07295753__on__MGBC_1094_reps_41_add.sorted.bam	0.19995619714661106	165523	36	17	0.9998972952399364	0.9997825075669242	0.09147388438091839
MGBC103718	FC726_control_d1_FF07294200__on__MGBC_1094_reps_41_add.sorted.bam	MC720_control_d1_FF07293949__on__MGBC_1094_reps_41_add.sorted.bam	0.3425110865344497	501497	35	3	0.9999940179103763	0.9999302089543906	0.27714504084252595
MGBC103718	FC726_control_d1_FF07294200__on__MGBC_1094_reps_41_add.sorted.bam	MC720_control_d25_FF07293981__on__MGBC_1094_reps_41_add.sorted.bam	0.33794432182308376	504118	36	0	1.0	0.999928588148013	0.27859349846450226
MGBC103718	FC726_control_d1_FF07294200__on__MGBC_1094_reps_41_add.sorted.bam	MC728_unfiltered_d1_FF07295645__on__MGBC_1094_reps_41_add.sorted.bam	0.32677901675456344	442727	98	37	0.9999164270532405	0.9997786446275019	0.24466665303499122
MGBC103718	FC726_control_d1_FF07294200__on__MGBC_1094_reps_41_add.sorted.bam	MC728_unfiltered_d25_FF07294210__on__MGBC_1094_reps_41_add.sorted.bam	0.26675484794573423	270038	51	30	0.9998889045245484	0.9998111376917322	0.14923258272538825
MGBC103718	FC726_control_d1_FF07294200__on__MGBC_1094_reps_41_add.sorted.bam	MC729_filtered_d1_FF07295327__on__MGBC_1094_reps_41_add.sorted.bam	0.32833416353641465	434225	37	4	0.9999907881858483	0.9999147907190973	0.23996814609029732
MGBC103718	FC726_control_d1_FF07294200__on__MGBC_1094_reps_41_add.sorted.bam	MC729_filtered_d25_FF07294039__on__MGBC_1094_reps_41_add.sorted.bam	0.3003606381342142	354953	32	10	0.9999718272560029	0.9999098472192093	0.1961596254457696
MGBC103718	FC726_control_d25_FF07294012__on__MGBC_1094_reps_41_add.sorted.bam	FC726_control_d25_FF07294012__on__MGBC_1094_reps_41_add.sorted.bam	1.0	1068009	0	0	1.0	1.0	0.5902196781340373
MGBC103718	FC726_control_d25_FF07294012__on__MGBC_1094_reps_41_add.sorted.bam	FC727_control_d1_FF07294201__on__MGBC_1094_reps_41_add.sorted.bam	0.640036464373325	1064752	68	4	0.9999962432566457	0.9999361353629765	0.5884197443397692
MGBC103718	FC726_control_d25_FF07294012__on__MGBC_1094_reps_41_add.sorted.bam	FC727_control_d25_FF07294019__on__MGBC_1094_reps_41_add.sorted.bam	0.5907230961945349	920464	65	3	0.9999967407742182	0.9999293834413948	0.5086810746107651
MGBC103718	FC726_control_d25_FF07294012__on__MGBC_1094_reps_41_add.sorted.bam	FC730_filtered_d1_FF07295364__on__MGBC_1094_reps_41_add.sorted.bam	0.5905165876721334	914066	68	2	0.99999781197419	0.9999256071224616	0.5051453127391875
MGBC103718	FC726_control_d25_FF07294012__on__MGBC_1094_reps_41_add.sorted.bam	FC730_filtered_d25_FF07294106__on__MGBC_1094_reps_41_add.sorted.bam	0.6367404739566741	1038710	66	8	0.9999922981390379	0.9999364596470622	0.5740280108824981
MGBC103718	FC726_control_d25_FF07294012__on__MGBC_1094_reps_41_add.sorted.bam	FC731_filtered_d1_FF07295373__on__MGBC_1094_reps_41_add.sorted.bam	0.6388576195678897	1058080	62	5	0.9999952744593982	0.9999414032965371	0.5847325603436508
MGBC103718	FC726_control_d25_FF07294012__on__MGBC_1094_reps_41_add.sorted.bam	FC731_filtered_d25_FF07294190__on__MGBC_1094_reps_41_add.sorted.bam	0.6194400360501833	997400	66	6	0.9999939843593343	0.9999338279526769	0.5511986387482585
MGBC103718	FC726_control_d25_FF07294012__on__MGBC_1094_reps_41_add.sorted.bam	FC732_unfiltered_d1_FF07295682__on__MGBC_1094_reps_41_add.sorted.bam	0.3982465997982313	533482	115	77	0.9998556652333163	0.9997844350887191	0.2948210870229581
MGBC103718	FC726_control_d25_FF07294012__on__MGBC_1094_reps_41_add.sorted.bam	FC733_unfiltered_d1_FF07295753__on__MGBC_1094_reps_41_add.sorted.bam	0.25791356388598835	307092	55	29	0.9999055657587954	0.9998209005770258	0.16970993820982574
MGBC103718	FC726_control_d25_FF07294012__on__MGBC_1094_reps_41_add.sorted.bam	MC720_control_d1_FF07293949__on__MGBC_1094_reps_41_add.sorted.bam	0.6050120747787875	950107	63	1	0.9999989474869673	0.9999336916789372	0.5250628484712168
MGBC103718	FC726_control_d25_FF07294012__on__MGBC_1094_reps_41_add.sorted.bam	MC720_control_d25_FF07293981__on__MGBC_1094_reps_41_add.sorted.bam	0.607316493451685	963857	55	3	0.9999968875050967	0.9999429375934397	0.5326615864728095
MGBC103718	FC726_control_d25_FF07294012__on__MGBC_1094_reps_41_add.sorted.bam	MC728_unfiltered_d1_FF07295645__on__MGBC_1094_reps_41_add.sorted.bam	0.5528531602145087	837179	166	72	0.9999139968871651	0.9998017150454085	0.4626548277407543
MGBC103718	FC726_control_d25_FF07294012__on__MGBC_1094_reps_41_add.sorted.bam	MC728_unfiltered_d25_FF07294210__on__MGBC_1094_reps_41_add.sorted.bam	0.38631631338865247	505933	107	61	0.9998794306756033	0.9997885095457304	0.27959653188071254
MGBC103718	FC726_control_d25_FF07294012__on__MGBC_1094_reps_41_add.sorted.bam	MC729_filtered_d1_FF07295327__on__MGBC_1094_reps_41_add.sorted.bam	0.5447855897063636	812785	69	2	0.9999975393246676	0.9999151067010341	0.4491738375726923
MGBC103718	FC726_control_d25_FF07294012__on__MGBC_1094_reps_41_add.sorted.bam	MC729_filtered_d25_FF07294039__on__MGBC_1094_reps_41_add.sorted.bam	0.48116731313508343	674054	51	4	0.9999940657573428	0.9999243384061217	0.3725061632673137
MGBC103718	FC727_control_d1_FF07294201__on__MGBC_1094_reps_41_add.sorted.bam	FC727_control_d1_FF07294201__on__MGBC_1094_reps_41_add.sorted.bam	1.0	1679237	0	0	1.0	1.0	0.9280059640422191
MGBC103718	FC727_control_d1_FF07294201__on__MGBC_1094_reps_41_add.sorted.bam	FC727_control_d25_FF07294019__on__MGBC_1094_reps_41_add.sorted.bam	0.8536635651865719	1428363	68	0	1.0	0.9999523930541466	0.7893640878668325
MGBC103718	FC727_control_d1_FF07294201__on__MGBC_1094_reps_41_add.sorted.bam	FC730_filtered_d1_FF07295364__on__MGBC_1094_reps_41_add.sorted.bam	0.8535132376561743	1417683	101	2	0.9999985892473846	0.9999287569929244	0.7834619408226864
MGBC103718	FC727_control_d1_FF07294201__on__MGBC_1094_reps_41_add.sorted.bam	FC730_filtered_d25_FF07294106__on__MGBC_1094_reps_41_add.sorted.bam	0.9747973745969627	1623692	80	1	0.9999993841196483	0.9999507295718646	0.8973098256932398
MGBC103718	FC727_control_d1_FF07294201__on__MGBC_1094_reps_41_add.sorted.bam	FC731_filtered_d1_FF07295373__on__MGBC_1094_reps_41_add.sorted.bam	0.9831212269876378	1656822	81	1	0.9999993964348615	0.9999511112237766	0.9156186395108955
MGBC103718	FC727_control_d1_FF07294201__on__MGBC_1094_reps_41_add.sorted.bam	FC731_filtered_d25_FF07294190__on__MGBC_1094_reps_41_add.sorted.bam	0.9220490244279195	1550426	89	4	0.999997420063905	0.9999425964218867	0.8568204338078077
MGBC103718	FC727_control_d1_FF07294201__on__MGBC_1094_reps_41_add.sorted.bam	FC732_unfiltered_d1_FF07295682__on__MGBC_1094_reps_41_add.sorted.bam	0.49527902326459344	821595	159	109	0.999867331227673	0.9998064739926606	0.4540425562486219
MGBC103718	FC727_control_d1_FF07294201__on__MGBC_1094_reps_41_add.sorted.bam	FC733_unfiltered_d1_FF07295753__on__MGBC_1094_reps_41_add.sorted.bam	0.28463513155272663	463334	82	46	0.99990071956731	0.9998230218373787	0.2560548125985418
MGBC103718	FC727_control_d1_FF07294201__on__MGBC_1094_reps_41_add.sorted.bam	MC720_control_d1_FF07293949__on__MGBC_1094_reps_41_add.sorted.bam	0.8707931645935916	1463534	92	1	0.9999993167223994	0.9999371384607395	0.8088008307216701
MGBC103718	FC727_control_d1_FF07294201__on__MGBC_1094_reps_41_add.sorted.bam	MC720_control_d25_FF07293981__on__MGBC_1094_reps_41_add.sorted.bam	0.8887891056332434	1493939	87	1	0.9999993306286268	0.9999417646905262	0.8256037128262829
MGBC103718	FC727_control_d1_FF07294201__on__MGBC_1094_reps_41_add.sorted.bam	MC728_unfiltered_d1_FF07295645__on__MGBC_1094_reps_41_add.sorted.bam	0.7738557896748943	1295826	245	114	0.999912025225609	0.999810931405914	0.7161194377928622
MGBC103718	FC727_control_d1_FF07294201__on__MGBC_1094_reps_41_add.sorted.bam	MC728_unfiltered_d25_FF07294210__on__MGBC_1094_reps_41_add.sorted.bam	0.4683040059377525	772805	136	82	0.9998938930260545	0.9998240177017488	0.42707947064151586
MGBC103718	FC727_control_d1_FF07294201__on__MGBC_1094_reps_41_add.sorted.bam	MC729_filtered_d1_FF07295327__on__MGBC_1094_reps_41_add.sorted.bam	0.7499644797005282	1252944	75	1	0.9999992018797329	0.999940140979964	0.6924213226667315
MGBC103718	FC727_control_d1_FF07294201__on__MGBC_1094_reps_41_add.sorted.bam	MC729_filtered_d25_FF07294039__on__MGBC_1094_reps_41_add.sorted.bam	0.6220418383629341	1030629	70	3	0.9999970891562338	0.9999320803121201	0.5695621634795257
MGBC103718	FC727_control_d25_FF07294019__on__MGBC_1094_reps_41_add.sorted.bam	FC727_control_d25_FF07294019__on__MGBC_1094_reps_41_add.sorted.bam	1.0	1434147	0	0	1.0	1.0	0.7925605315469206
MGBC103718	FC727_control_d25_FF07294019__on__MGBC_1094_reps_41_add.sorted.bam	FC730_filtered_d1_FF07295364__on__MGBC_1094_reps_41_add.sorted.bam	0.7640994705268794	1229033	85	9	0.9999926771697749	0.9999308399367632	0.6792072554408346
MGBC103718	FC727_control_d25_FF07294019__on__MGBC_1094_reps_41_add.sorted.bam	FC730_filtered_d25_FF07294106__on__MGBC_1094_reps_41_add.sorted.bam	0.8485816661313227	1400229	73	6	0.9999957149866201	0.999947865670544	0.7738162409623374
MGBC103718	FC727_control_d25_FF07294019__on__MGBC_1094_reps_41_add.sorted.bam	FC731_filtered_d1_FF07295373__on__MGBC_1094_reps_41_add.sorted.bam	0.849982229364617	1417769	72	3	0.9999978839994386	0.9999492159865253	0.7835094674749145
MGBC103718	FC727_control_d25_FF07294019__on__MGBC_1094_reps_41_add.sorted.bam	FC731_filtered_d25_FF07294190__on__MGBC_1094_reps_41_add.sorted.bam	0.8104492277298677	1332100	94	6	0.9999954958336461	0.9999294347271226	0.7361657375943004
MGBC103718	FC727_control_d25_FF07294019__on__MGBC_1094_reps_41_add.sorted.bam	FC732_unfiltered_d1_FF07295682__on__MGBC_1094_reps_41_add.sorted.bam	0.4699414048035432	712892	147	101	0.9998583235609321	0.9997937976579903	0.39396942046773964
MGBC103718	FC727_control_d25_FF07294019__on__MGBC_1094_reps_41_add.sorted.bam	FC733_unfiltered_d1_FF07295753__on__MGBC_1094_reps_41_add.sorted.bam	0.28161848269889955	406774	86	39	0.999904123665721	0.9997885803910771	0.22479774922617216
MGBC103718	FC727_control_d25_FF07294019__on__MGBC_1094_reps_41_add.sorted.bam	MC720_control_d1_FF07293949__on__MGBC_1094_reps_41_add.sorted.bam	0.7780426635188141	1264080	81	3	0.9999976267324853	0.9999359217771027	0.698575471494785
MGBC103718	FC727_control_d25_FF07294019__on__MGBC_1094_reps_41_add.sorted.bam	MC720_control_d25_FF07293981__on__MGBC_1094_reps_41_add.sorted.bam	0.7872622185009153	1285640	63	2	0.9999984443545628	0.9999509971687253	0.7104902926812824
MGBC103718	FC727_control_d25_FF07294019__on__MGBC_1094_reps_41_add.sorted.bam	MC728_unfiltered_d1_FF07295645__on__MGBC_1094_reps_41_add.sorted.bam	0.6993537312227732	1117741	210	92	0.9999176911288036	0.9998121210548776	0.6177033463736888
MGBC103718	FC727_control_d25_FF07294019__on__MGBC_1094_reps_41_add.sorted.bam	MC728_unfiltered_d25_FF07294210__on__MGBC_1094_reps_41_add.sorted.bam	0.44554490506647676	670674	125	77	0.9998851901221756	0.9998136203282072	0.37063825530764943
MGBC103718	FC727_control_d25_FF07294019__on__MGBC_1094_reps_41_add.sorted.bam	MC729_filtered_d1_FF07295327__on__MGBC_1094_reps_41_add.sorted.bam	0.6816443147030581	1082659	38	1	0.9999990763481391	0.9999649012292883	0.5983157880775525
MGBC103718	FC727_control_d25_FF07294019__on__MGBC_1094_reps_41_add.sorted.bam	MC729_filtered_d25_FF07294039__on__MGBC_1094_reps_41_add.sorted.bam	0.5792587005983258	893997	73	4	0.999995525712055	0.999918344245003	0.4940544710698084
